yyyy,public,all_stock,horz,domestic,relsize,bidder_mtb,bidder_lev,bidder_tang,bidder_cash,bidder_rd,rate,lbidder_size,med_mtb_sect
2005,1,0,0,1,0.19214106,2.1156845,0,0.11442305,0.14921068,0.061410852,0.052900001,5.9839363,2.7078891
2005,1,1,0,1,0.1878192,2.6462641,0.000392634,0.066011347,0.065737203,0.037209649,0.0513,6.9782138,2.7078891
2005,1,0,1,1,0.043529771,1.9708717,0,0.33651087,0.2715767,0.10135765,0.050900001,7.4061036,2.7078891
2005,0,0,0,1,0.09626437,3.455369,0.009884398,0.56398165,0.44670358,0.11724839,0.0537,5.8522024,2.7078891
2005,1,1,1,1,0.2190569,7.7615395,0,0.15670529,0.19203557,0.15893541,0.0515,9.6994114,2.7078891
2006,0,0,0,1,0.16352543,2.7969112,0.000679135,0.25108609,0.25936505,0.19234625,0.055100001,5.6869755,2.7641866
2006,0,0,1,1,0.10997067,3.2677479,0.000423799,0.12960537,0.23031813,0.10921349,0.055100001,7.2181768,2.7641866
2006,0,0,1,0,0.021256072,1.7812338,0,0.15186633,0.12438246,0.098371334,0.0535,7.2730927,2.7641866
2006,0,0,0,1,0.020949721,4.5669961,0.00043593,0.17249282,0.6002757,0.14337975,0.056799997,6.5736804,2.7641866
2006,0,0,0,1,0.42500001,1.5068818,0.012354445,0.43713906,0.064943671,0,0.058899999,2.9957323,2.7641866
2006,0,0,1,1,0.17400001,1.2082798,0.044378437,0.27130961,0.29864389,0,0.058899999,4.5538769,2.7641866
2006,1,0,0,0,0.21186323,1.4013615,0.089847505,0.075800747,0.58577967,0.06355004,0.055100001,7.374002,2.7641866
2006,1,0,0,0,0.015772901,1.7995944,0.000731024,0.20617937,0.24611707,0.015701715,0.053200003,6.954639,2.7641866
2006,0,0,0,1,0.30054644,2.6772456,0,0.30224943,0.089757033,0,0.055300001,6.3080983,2.7641866
2006,0,1,1,1,0.014114386,11.909923,0,0.13799171,0.37745762,0.058364574,0.053300001,11.669091,2.7641866
2006,0,0,0,1,0.036614172,2.7320218,0.062848061,0.048425265,0.059998821,0,0.059499998,5.5373344,2.7641866
2006,1,0,1,1,0.51080763,1.6424066,0,0.30967838,0.2148851,0.13416442,0.059499998,6.0426331,2.7641866
2006,0,0,0,0,0.18891509,1.2360119,0.000128677,0.28823608,0.22367844,0.036291629,0.059499998,5.3565865,2.7641866
2006,0,0,1,1,0.17868339,4.0064406,0.001025723,0.075743936,0.22757371,0.05266517,0.055300001,5.7651911,2.7641866
2006,1,0,0,1,0.077288553,6.7636271,0,0.085551269,0.13812576,0,0.053200003,7.7882113,2.7641866
2006,0,0,1,0,0.016450778,8.9831295,0,0.097530417,0.40867364,0.086230576,0.053300001,5.9558372,2.7641866
2006,0,0,1,1,0.078072287,1.2476103,0.092725389,0.065257475,0.1296813,0.087299623,0.053200003,5.1119876,2.7641866
2006,0,0,1,1,0.4401091,4.7417951,0,0.087005623,0.57663113,0.10044876,0.055300001,7.1569562,2.7641866
2006,0,0,1,0,0.051401868,2.8714757,0,0.11368367,0.17356277,0.096559808,0.0535,6.9754138,2.7641866
2006,0,0,1,1,0.085592009,4.3810487,0.4337104,0.054225214,0.2035753,0.031107688,0.059499998,8.4984179,2.7641866
2006,0,0,0,1,0.058436815,1.0439674,0,0.074641854,0.51756454,0.044275165,0.059499998,7.2218356,2.7641866
2006,1,0,1,1,0.015404664,2.1709356,0,0.088059068,0.27570778,0.068246558,0.053300001,8.2011118,2.7641866
2006,0,0,0,1,0.022244375,2.181864,0.52597773,0.79602122,0.022089545,0,0.058899999,8.9649515,2.7641866
2006,1,0,0,1,0.13351494,1.7164607,0.26180699,0.28007767,0.001456506,0,0.055100001,6.3438807,2.7641866
2006,1,0,0,1,0.11357263,3.5435617,0.000337941,0.23556361,0.030864537,0.11236757,0.053200003,9.3863087,2.7641866
2006,0,0,0,1,0.12818471,2.3194623,0.000326249,0.10539022,0.16349217,0.016698007,0.055100001,5.749393,2.7641866
2006,0,0,0,1,0.18421052,6.5460277,0,0.34277022,0.27360776,0.10243993,0.055300001,4.5538769,2.7641866
2006,0,0,0,1,0.10087379,10.140726,0,0.09885186,0.7873677,0.12596846,0.058499999,5.3278761,2.7641866
2006,0,0,0,1,0.26389891,2.932369,0.31807554,0.24509424,0.33656555,0.099625796,0.055100001,6.3171649,2.7641866
2006,0,0,1,1,0.20717648,7.2684855,0,0.43666223,0.2671349,0.15392986,0.0535,6.0520892,2.7641866
2006,0,0,0,1,0.13340448,1.5144804,0.055817805,0.24417563,0.18940188,0.001788971,0.054000001,7.5358305,2.7641866
2006,0,0,0,1,0.24391305,1.3067111,0,0.006789503,0.5674696,0.52986485,0.059499998,3.1354942,2.7641866
2006,1,1,1,1,0.49971569,1.5016009,0,0.27182934,0.18464494,0.14073519,0.055100001,7.3889461,2.7641866
2006,0,0,0,1,0.33705881,1.2595155,0.052541532,0.16937554,0.09477286,0.20035118,0.055300001,3.5263605,2.7641866
2006,1,0,0,1,0.17466371,2.3123343,0.15563549,0.40098369,0.02057502,0,0.0535,7.9824162,2.7641866
2006,0,0,0,1,0.053571429,2.0420606,0.065901116,0.86081302,0.062722996,0,0.058499999,6.7661915,2.7641866
2006,0,0,0,1,0.029832935,1.8520498,0.088334844,0.15293844,0.40526617,0,0.055100001,6.7310181,2.7641866
2006,0,1,0,0,0.025875339,1.8822168,0.28738952,0.34040472,0.11779945,0,0.058499999,7.5202346,2.7641866
2006,1,1,0,1,0.56266129,1.2393856,0.050866004,1.2470827,0.15726432,0.031306118,0.053300001,6.2065759,2.7641866
2006,0,0,0,1,0.10423529,1.9036764,0.17855518,0.053703096,0.048157383,0,0.058400001,6.0520892,2.7641866
2006,0,0,1,0,0.15463917,2.1970582,0,0.13308717,0.11193662,0.14817038,0.0535,5.267858,2.7641866
2006,0,0,1,1,0.06666667,2.033855,0,0.059033018,0.7873677,0,0.055100001,4.6539602,2.7641866
2006,0,1,0,1,0.093181819,2.0167558,0,0.4335016,0.54887837,0.28016248,0.055300001,5.1704841,2.7641866
2006,0,0,1,0,0.026627218,3.5948381,0,0.32176167,0.13413866,0,0.059499998,8.5310965,2.7641866
2006,1,0,1,1,0.1877636,1.2470589,0.36976615,0.78083038,0.029572569,0,0.055100001,7.4535618,2.7641866
2006,0,0,0,1,0.021692991,3.7184792,0.22434124,0.27390161,0.10296366,0.020270353,0.053200003,8.910181,2.7641866
2006,1,0,0,1,0.053322021,2.3123343,0.15563549,0.40098369,0.02057502,0,0.055300001,7.988543,2.7641866
2006,0,1,1,1,0.21657142,1.4934679,0.097313672,0.1049081,0.14077964,0.027913554,0.053300001,3.5553482,2.7641866
2007,1,0,0,1,1.2778202,4.5162988,0,0.35327366,0.24931356,0.10664844,0.057300001,6.0980744,2.4965918
2007,1,0,0,1,0.02281145,3.7923703,0,0.10378321,0.096469678,0.09460178,0.0579,12.534041,2.4965918
2007,0,0,0,1,0.28513238,0.92664409,0.0034281,0.26105767,0.078801595,0,0.054899998,6.196444,2.4965918
2007,0,0,1,1,0.079527557,1.7479385,0.15457447,0.36094597,0.19801047,0,0.053000003,7.8399196,2.4965918
2007,0,0,1,1,0.054054055,1.6853441,0,0.16463782,0.13113174,0.11365554,0.0579,3.6109178,2.4965918
2007,0,0,1,1,0.15902965,1.4753672,0.18222511,0.063494898,0.051050421,0,0.0579,5.9162021,2.4965918
2007,0,0,0,1,0.064650603,4.7500176,0.000302123,0.18392156,0.49954683,0.1720179,0.054699998,6.7214255,2.4965918
2007,0,0,0,0,0.023972603,1.64588,0.039638355,0.080482982,0,0,0.057300001,6.3699012,2.4965918
2007,1,0,1,1,0.051874936,1.2229975,0.11830406,0.11321118,0.14416386,0.04883603,0.0539,9.8811398,2.4965918
2007,0,0,0,1,0.08880309,1.1580727,0.15021223,0.077326231,0.026764803,0,0.0579,5.556828,2.4965918
2007,0,0,0,1,0.22368421,2.1637604,0.51498485,0.56341434,0.33939078,0,0.0579,5.9401712,2.4965918
2007,0,0,0,0,0.49317461,1.1411772,0,0.12148213,0.042558584,0.025462711,0.054899998,4.1431346,2.4965918
2007,0,0,1,1,0.52272725,1.3229989,0.1016354,0.18571904,0.003079152,0,0.0579,5.1704841,2.4965918
2007,0,0,1,1,0.063829787,2.2397547,0.31208447,0.1854053,0.030774241,0.21181037,0.054699998,3.8501475,2.4965918
2007,1,0,0,1,0.066687569,2.7177095,0.016172657,0.20701365,0.098452874,0.057936475,0.053000003,8.2074022,2.4965918
2007,1,0,1,1,0.037020557,3.3734426,0.18034826,0.10005207,0.17985652,0.067858383,0.053000003,11.39556,2.4965918
2007,1,0,0,1,0.93970227,2.4774876,0.001782117,0.088329323,0.083084039,0.089323133,0.053000003,7.0405364,2.4965918
2007,1,0,1,1,0.078145035,3.3734426,0.18034826,0.10005207,0.17985652,0.067858383,0.054400001,11.543367,2.4965918
2007,1,1,0,1,2.0435634,2.2136903,0.29484576,0.061509367,0.1948061,0.064459532,0.053300001,7.2485042,2.4965918
2007,0,1,0,1,0.021437529,7.0583348,0.16026515,0.24180804,0.064582847,0.026525484,0.053000003,9.0230465,2.4965918
2007,1,0,0,0,0.66530776,1.8031348,0.18284324,0.085436121,0.016590502,0,0.0579,10.185429,2.4965918
2007,0,0,1,1,0.012816861,1.6624516,0.28337574,0.044413533,0.090953253,0.046745379,0.054400001,8.1636562,2.4965918
2007,0,0,0,1,0.11117647,1.9213423,0.000631662,0.1078563,0.008685353,0,0.054699998,3.5263605,2.4965918
2007,0,0,1,0,0.044035975,2.1288736,0.51450825,0.096886173,0.38310295,0,0.054899998,8.1769543,2.4965918
2007,1,0,1,1,0.20830752,5.2953176,0.030626433,0.38345537,0.50504398,0.064581022,0.054400001,7.4999766,2.4965918
2007,0,0,1,1,0.16709511,2.260015,0,0.060710769,0.06764593,0,0.054699998,7.0621915,2.4965918
2007,0,0,0,1,0.13404042,2.3896203,0.002609247,0.27028874,0.26155871,0.085422359,0.054699998,4.59512,2.4965918
2007,1,0,1,0,0.011008359,1.2543681,0.10277871,0.40850207,0,0,0.0579,9.1538763,2.4965918
2007,0,1,0,1,0.0125,1.7862183,0.24942271,0.14896783,0.004279612,0,0.054699998,5.9610052,2.4965918
2007,0,0,0,1,0.063777596,1.0233041,0.065350689,0.04767178,0,0.009443256,0.0579,7.1090622,2.4965918
2007,1,0,0,1,0.15687688,1.2543681,0.10277871,0.40850207,0,0,0.054699998,9.1057577,2.4965918
2007,1,0,0,1,0.037167676,1.2543681,0.10277871,0.40850207,0,0,0.054400001,9.2002897,2.4965918
2007,0,0,0,1,0.15909091,1.0754561,0.1596761,0.80071068,0.012990796,0,0.054699998,4.4773369,2.4965918
2007,1,0,0,1,0.037364922,3.7170763,0,0.040990565,0.14643265,0.028468521,0.054699998,7.0925736,2.4965918
2007,0,0,0,0,0.185,7.6499481,0.003676937,0.41524026,0.62900978,0.13566628,0.0579,5.6347895,2.4965918
2007,0,1,1,1,0.057692308,2.05969,0.28437069,0.060090519,0.019965975,0,0.054699998,3.9512436,2.4965918
2007,1,0,1,0,0.051873278,3.1183839,0,0.012989788,0.70645523,0.060285743,0.053000003,5.894403,2.4965918
2007,1,0,0,1,0.27743903,3.3593879,0.097118281,0.2265721,0.037864402,0,0.053000003,8.5338535,2.4965918
2007,0,0,0,1,0.09822581,1.9266961,0.14436378,0.30158558,0.15003431,0.14154658,0.054400001,4.1271343,2.4965918
2007,0,0,0,1,0.14285715,1.3949361,0,0.17285125,0.08858937,0.08533182,0.056599997,6.5610309,2.4965918
2007,1,0,0,1,0.73215681,1.7808334,0.002077978,0.053170525,0.45153171,0.024164524,0.057300001,5.0304379,2.4965918
2007,0,0,1,1,0.1371533,5.1622748,0,0.073577285,0.50165069,0.11686483,0.057300001,5.6131282,2.4965918
2007,0,0,1,1,0.060702875,5.2953176,0.030626433,0.38345537,0.50504398,0.064581022,0.056599997,7.3556409,2.4965918
2007,0,0,0,1,0.49412698,1.4720982,0,0.10025592,0.028710812,0.004622521,0.057399999,4.1431346,2.4965918
2007,0,0,0,1,0.15730338,1.6576941,0,0.11130814,0.26367605,0,0.053000003,4.4886365,2.4965918
2007,0,0,1,1,0.052143686,1.5791769,0,0.12417943,0.24636666,0.096055485,0.057300001,7.4535618,2.4965918
2007,1,1,0,1,1.1783693,1.4077419,0.34826097,0.81770951,0.020066772,0,0.053000003,7.4730692,2.4965918
2007,0,0,0,1,0.15337631,3.1498718,0,0.064794153,0.09677586,0.041344266,0.0579,7.988543,2.4965918
2007,0,0,0,1,0.18518518,3.2527816,0.074564718,0.19569929,0.090084329,0.068635941,0.0579,6.7615728,2.4965918
2007,1,0,0,1,0.17838167,1.5915798,0.38632026,0.079612635,0.02775065,0.013836468,0.057300001,9.2138338,2.4965918
2007,0,0,0,1,0.61132079,2.2846479,0.003567449,0.14703321,0.13043194,0,0.057300001,4.6634393,2.4965918
2007,0,0,1,1,0.2729885,1.085385,3.34E-06,0.081035092,0.67242002,0,0.0579,6.5453496,2.4965918
2007,0,0,0,1,0.048262548,1.5584606,0,0.055759072,0.062280953,0.084676348,0.057300001,6.2499752,2.4965918
2007,0,0,0,0,0.13828571,2.3132229,0,0.17209369,0.1102149,0.27917048,0.057300001,5.1647859,2.4965918
2007,1,0,0,1,0.4512918,2.0539706,0.11949729,0.11234772,0,0,0.057399999,9.1596785,2.4965918
2007,0,0,1,1,0.082934611,1.768584,0,0.11130764,0.17387113,0.082266174,0.054400001,6.4409466,2.4965918
2007,0,0,1,1,0.060728744,3.1577964,0,0.072577387,0.051741511,0.067402683,0.057399999,8.1484461,2.4965918
2007,0,0,0,1,0.02895323,3.8388126,0,0.16415961,0.39355883,0.072573237,0.054899998,6.8001699,2.4965918
2008,1,0,0,1,0.16962671,1.2294954,0.10112315,0.56321663,0.046915218,0.028624913,0.056399997,7.5506611,1.41327
2008,0,0,0,1,0.29565218,2.6521919,0.11599223,0.064181276,0.000885462,0,0.056700002,6.3543701,1.41327
2008,0,0,0,1,0.027213382,2.954138,0.000307054,0.12318425,0.28662565,0.04001743,0.056500003,7.8042512,1.41327
2008,1,0,0,1,3.04195,1.1338918,0.33408752,1.0588368,0.004203284,0,0.0612,8.2427559,1.41327
2008,1,0,0,1,0.20265365,2.0574722,0.17554803,0.20651498,0.040004753,0.012804214,0.056799997,5.8805332,1.41327
2008,0,0,1,1,0.021782178,1.2117302,0,0.10631709,0.24912134,0.081955291,0.0557,5.7137327,1.41327
2008,0,0,1,1,0.052739725,3.3716435,0,0.25649449,0.048363566,0.12192732,0.050500002,6.5930448,1.41327
2008,0,0,1,1,0.057277627,2.5823791,0.28798813,0.075065985,0.25500849,0.08753337,0.0557,7.3024964,1.41327
2008,1,0,1,1,0.041200925,3.4259655,0,0.1174746,0.66368544,0.20314352,0.0557,6.0707378,1.41327
2008,0,0,1,1,0.024545901,1.8767381,0.66201752,0.66007328,0.018687671,0,0.055100001,8.3123808,1.41327
2008,1,0,1,1,0.32804233,1.1827362,0.17915878,0.048051216,0,0.012784605,0.055500001,6.8511848,1.41327
2008,0,0,0,1,0.032769922,3.6523509,0.12068196,0.23237625,0.087605,0.026654437,0.0612,7.9721212,1.41327
2008,1,0,1,1,0.29468933,3.68332,0.054091025,0.059405215,0.1725218,0.058270365,0.055500001,7.9769387,1.41327
2008,0,0,1,1,0.26395491,4.980876,9.72E-05,0.26740387,0.5230574,0.15473415,0.056799997,6.1903152,1.41327
2008,0,1,1,1,0.048,2.3147402,0.41417819,0.033440921,0.084838048,0.036830116,0.056500003,8.2295113,1.41327
2008,0,0,1,1,0.20285714,1.468456,0.005667922,0.065957531,0.20260879,0.030707713,0.056399997,3.3322046,1.41327
2008,0,0,0,1,0.17450221,1.9574347,0.33842483,0.37806356,0.33376247,0.095003173,0.055300001,6.8068295,1.41327
2008,1,0,1,1,0.067941263,2.0315378,0,0.16911961,0.22134215,0.14611073,0.055500001,8.1128273,1.41327
2008,0,0,1,1,0.03897059,3.3716435,0,0.25649449,0.048363566,0.12192732,0.055100001,7.21524,1.41327
2008,0,0,0,1,0.030946065,3.1546979,0,0.15826501,0.27470917,0.040330958,0.0612,10.326694,1.41327
2008,1,0,1,1,0.041990828,5.8349128,0.002465355,0.18544851,0.062159751,0.12000724,0.056799997,6.9939332,1.41327
2008,0,0,1,1,0.55451262,2.5846286,0.39187163,0.095037989,0.26017755,0.01705995,0.0557,6.4551988,1.41327
2008,1,0,0,1,0.76595169,2.2525637,0.086782031,0.22382778,0.16359515,0.11051811,0.056399997,8.0542049,1.41327
2008,0,0,1,1,0.06405694,1.6071784,0,0.09469679,0.1461553,0.079953797,0.056399997,6.331502,1.41327
2008,0,0,1,1,0.036202736,3.3716435,0,0.25649449,0.048363566,0.12192732,0.062800005,7.1252832,1.41327
2008,0,0,0,1,0.020180181,6.2664161,0.023395723,0.17726758,0.45147315,0.019905645,0.056799997,5.4026775,1.41327
2008,1,0,0,1,0.60027236,1.7664046,0,0.25033084,0.27065331,0.092405222,0.0557,6.6476884,1.41327
2008,1,0,1,1,0.01685871,1.535111,0.03717941,0.15595193,0.14204657,0.078871287,0.056700002,7.284821,1.41327
2008,1,0,1,0,0.24195947,1.1364605,0,0.052369896,0.35798272,0.1392155,0.055300001,4.9972124,1.41327
2008,0,0,0,1,0.045119707,1.9990909,0.54452306,0.24200734,0.29218632,0.13812418,0.050500002,6.2971091,1.41327
2008,0,0,0,0,0.017505471,1.6552917,0,0.24028805,0.18022978,0.14440371,0.056500003,6.8178306,1.41327
2008,0,0,0,1,0.052761935,3.6766765,0.0000279,0.096274607,0.11216439,0.003776986,0.062800005,8.0459089,1.41327
2008,0,0,0,1,1.5178572,0.71967679,0.15887325,0.18169014,0.032431107,0.028169014,0.055300001,3.3322046,1.41327
2008,0,1,0,1,0.85357141,1.3196315,0,0.18322214,0.38299975,0.064306892,0.050500002,3.3322046,1.41327
2008,0,0,1,1,0.27500001,1.8922712,0,0.073221564,0.56980819,0.074626192,0.050500002,3.4657359,1.41327
2008,0,1,1,1,0.95236045,2.3226962,0.23378645,0.10007386,0.075733855,0,0.055500001,6.4409466,1.41327
2008,1,0,0,1,0.082074136,2.2053385,0,0.091185883,0.11544994,0.06383346,0.062800005,8.6656132,1.41327
2009,1,0,1,0,0.16073172,1.4949453,0.19931966,0.088059425,0.16458489,0.14640029,0.052600004,5.32301,1.9863467
2009,1,1,0,1,0.024833949,0.88600081,0.16950078,0.27769196,0.07892707,0.23804551,0.0561,6.2952662,1.9863467
2009,1,1,1,0,0.25521499,1.1137997,0.18972793,0.083231539,0.02334814,0,0.054099999,9.8704481,1.9863467
2009,0,0,1,1,0.050681818,1.8747107,0,0.06596677,0.14057204,0.096304871,0.0513,3.7841897,1.9863467
2009,1,0,1,1,0.53463918,1.1286598,0,0.21031259,0.062304679,0.1026457,0.052600004,6.6541524,1.9863467
2009,0,1,0,1,0.089876547,2.1371899,0.2599704,0.17498219,0.31472313,0.24188392,0.0513,5.4930615,1.9863467
2009,0,0,0,0,0.02142857,0.95935619,0,0.14319661,0.33036175,0.073620357,0.052699998,4.5849676,1.9863467
2009,1,0,0,1,0.034897141,2.2421274,2.35E-05,0.37932548,0.064213686,0.042433038,0.0513,7.467371,1.9863467
2009,0,0,1,1,0.027027028,1.8155929,0,0.18208976,0.35757971,0.069314197,0.055399999,6.2499752,1.9863467
2009,0,0,1,1,0.14993805,2.2157292,0,0.041830771,0.004282029,0,0.052600004,7.3864708,1.9863467
2009,1,1,0,1,0.17794265,1.9587137,0,0.13502324,0.25408116,0,0.054099999,7.3802557,1.9863467
2009,1,0,0,1,0.2022,2.1371899,0.2599704,0.17498219,0.31472313,0.24188392,0.054099999,4.6051702,1.9863467
2009,0,0,1,1,0.38202247,2.5154424,0.043487821,0.2948961,0.21420759,0.08881671,0.052600004,6.0980744,1.9863467
2009,0,0,1,0,0.060078103,1.5853989,0,0.2212484,0.3465156,0.29115006,0.052600004,8.8035746,1.9863467
2009,0,0,1,0,0.46511629,1.8955119,0.33353743,0.14913462,0.18172912,0.12301004,0.052600004,3.7612002,1.9863467
2009,1,0,0,1,0.19406718,1.4554005,0.4760361,0.85421479,0.089944065,0,0.051899999,8.1727295,1.9863467
2009,1,0,0,1,0.080323704,2.5386779,0.19480766,0.080690064,0.1897039,0.05856673,0.055399999,11.418033,1.9863467
2009,1,0,1,1,0.104383,2.3354368,0.060120951,0.1143382,0.15226918,0.11372428,0.0515,9.7203455,1.9863467
2009,0,0,1,1,0.032318544,2.8700867,0.11721177,0.15084971,0.47947741,0.11179502,0.0513,9.3237581,1.9863467
2009,0,0,1,1,0.23142858,0.60700512,0,0.51528132,0.59483004,0,0.0513,1.9459101,1.9863467
2009,0,0,0,0,0.085714288,1.7817897,0,0.26052976,0.076839574,0,0.052600004,5.1647859,1.9863467
2009,1,1,1,1,0.5714286,1.5979133,0.039703999,0.10848632,0.29158959,0.13789669,0.055399999,2.6390574,1.9863467
2009,1,1,0,1,0.92321759,0.94319177,0.32060155,0.068804897,0.029398456,0.0112856,0.055399999,8.0789986,1.9863467
2009,0,1,1,1,0.016697587,1.4833616,0.31416777,0.03344566,0.091890976,0.041313697,0.0515,8.0814753,1.9863467
2009,0,0,1,0,0.11963696,1.0469353,0,0.38572887,0.26693392,0.18395354,0.0515,5.7137327,1.9863467
2009,0,0,1,1,0.057774648,1.0518658,0,0.039729934,0.078906186,0.17407836,0.0515,5.872118,1.9863467
2009,0,0,0,1,0.017808219,2.1371899,0.2599704,0.17498219,0.31472313,0.24188392,0.055399999,4.2904596,1.9863467
2009,1,0,1,1,0.29332548,1.7614807,0,0.47982973,0.41365936,0,0.051899999,6.7428808,1.9863467
2009,0,0,1,1,0.064663462,2.1171052,0,0.086981475,0.25024784,0.20079014,0.052699998,5.3375382,1.9863467
2009,0,0,0,1,0.03388904,1.6248125,0.36419961,0.18847959,0.017851118,0,0.051899999,8.2049456,1.9863467
2009,1,0,0,0,0.086086951,0.88600081,0.16950078,0.27769196,0.07892707,0.23804551,0.051899999,6.8243737,1.9863467
2009,0,1,0,1,1.13,0.61463785,0.006932101,1.16246,0.29286644,0,0.052699998,0.69314718,1.9863467
2009,0,0,0,1,0.054255318,1.0824313,0,0.095595889,0.3946172,0.072430067,0.052600004,3.8501475,1.9863467
2010,1,0,0,1,1.3610055,2.8274269,0.000748137,0.12572694,0.19014654,0.10662451,0.052699998,5.187386,2.3842678
2010,0,0,0,1,0.40000001,1.2931875,0.28128576,0.21635725,0.043550797,0.051543191,0.047199998,3.2188759,2.3842678
2010,0,0,1,1,0.050000001,2.8930988,0,0.19287997,0.36555159,0.18167908,0.048699997,5.6347895,2.3842678
2010,0,0,1,1,0.11333334,0.73260772,0.002556174,0.14508349,0.12615955,0.046340961,0.048800003,2.7080503,2.3842678
2010,0,0,1,1,0.16622691,2.0639787,0.30909967,0.67249238,0.4034597,0.25145772,0.048800003,7.5469742,2.3842678
2010,0,0,0,1,1.3198649,0.88034451,0.18181629,0.22639824,0.11391551,0.078023612,0.048699997,4.3040652,2.3842678
2010,1,0,1,1,0.39532191,1.8097382,0.001280005,0.31115481,0.1444132,0.048220102,0.046799999,5.4510384,2.3842678
2010,0,0,1,0,0.036033899,2.0608103,0.004688238,0.11746711,0.084450468,0,0.048800003,5.6869755,2.3842678
2010,0,0,1,1,0.11904762,1.9931942,0.18777019,0.063083924,0.17110701,0.014724534,0.045300003,6.1355648,2.3842678
2010,1,0,0,1,0.61850584,1.145394,0,0.30290484,0.56856948,0,0.048699997,6.8426833,2.3842678
2010,1,0,1,1,0.11808576,4.7433805,0,0.062063415,0.22839923,0.13899887,0.052900001,7.1747241,2.3842678
2010,0,1,0,1,0.35714287,3.9691784,0.11557088,0.84847736,0.17245342,0.15414922,0.047199998,3.5553482,2.3842678
2010,0,0,0,1,0.095379539,1.3616797,0.016749648,0.19702666,0.20590137,0.11537129,0.052900001,5.7137327,2.3842678
2010,1,0,0,0,0.61451989,1.8161544,0.28029746,0.25812781,0.2910538,0.12481975,0.046799999,6.403574,2.3842678
2010,0,0,0,1,0.11857708,2.6291718,0.46037832,0.10700667,0.45484349,0.14912485,0.046799999,6.2265368,2.3842678
2010,1,0,1,1,0.010615883,1.5536965,0.034618579,0.1611667,0.25080958,0.093189888,0.047199998,7.5234814,2.3842678
2010,1,1,0,1,0.4388198,2.7779813,0.001076104,0.052763797,0.13100512,0.04494971,0.047199998,7.997663,2.3842678
2010,1,0,1,1,0.92908049,3.3499916,0.0003878,0.10757782,0.57159626,0.2588408,0.047199998,5.8522024,2.3842678
2010,1,1,0,1,0.1135506,2.486563,0.002559437,0.051024728,0.073338747,0.043338787,0.045300003,6.368187,2.3842678
2010,0,0,0,1,0.013687133,3.8602166,0.18637989,0.071870141,0.41106641,0.053612284,0.0504,9.6478853,2.3842678
2010,0,0,1,1,0.056155507,2.8678524,0.20310785,0.066466793,0.16086647,0.079173662,0.0535,7.7471652,2.3842678
2010,1,1,1,1,0.96664834,1.4960626,0,0.089401595,0.45045999,0.088379428,0.049600001,5.2040067,2.3842678
2010,0,0,0,1,0.14367816,2.0549963,0,0.39640716,0.11254497,0.040830877,0.048800003,7.6439619,2.3842678
2010,0,0,1,1,0.22601943,2.0608103,0.004688238,0.11746711,0.084450468,0,0.052900001,4.6347289,2.3842678
2010,1,0,0,1,0.098183744,1.4735053,0,0.13831583,0.23873694,0.14363013,0.047199998,8.1044016,2.3842678
2010,0,0,0,1,0.040895063,3.1232123,0.000145086,0.21082103,0.4695242,0.029805273,0.0504,6.4738908,2.3842678
2010,0,0,0,1,0.37948719,1.145394,0,0.30290484,0.56856948,0,0.0504,6.8824377,2.3842678
2011,0,0,1,0,0.013837928,3.7738416,0,0.15628226,0.10696673,0.088197157,0.038699999,9.2916441,2.0011165
2011,0,0,0,0,0.10378379,1.9604764,0.014404339,0.043383781,0.47288892,0.013727985,0.051599998,5.8081427,2.0011165
2011,1,1,0,1,1.6025,3.8385911,0.005062028,0.66604877,0.008484244,0,0.038699999,2.4849067,2.0011165
2011,1,1,0,1,0.063831575,1.6337043,0.49213648,0.032596849,0.099352151,0.050617073,0.0493,6.1633148,2.0011165
2011,1,0,1,1,0.16194625,1.5166255,0,0.13569251,0.23593408,0.13668747,0.039300002,8.2514029,2.0011165
2011,0,0,0,1,0.03846154,2.1196699,0,0.18220006,0.21460685,0.084224865,0.049899999,4.5108595,2.0011165
2011,0,0,1,1,0.021450115,2.9019926,0.028115826,0.17789733,0.11917521,0.093178935,0.040900003,6.7592554,2.0011165
2011,0,0,0,0,0.045033112,2.8128152,0.46188888,0.098941877,0.4802272,0.053193763,0.052199997,6.6267176,2.0011165
2011,1,0,1,1,1.2129604,1.3788594,0.7311129,1.2076902,0.05496886,0,0.0385,7.372118,2.0011165
2011,0,0,0,1,0.093405567,2.6098731,0.12761272,0.09520518,0.093118161,0.000278332,0.043699998,8.585412,2.0011165
2011,0,0,0,1,0.28979999,2.5502079,0.21245356,0.081594743,0.46334666,0,0.049899999,3.9120231,2.0011165
2011,0,0,0,1,0.035031848,2.6641929,0,0.10980698,0.075495332,0.025213763,0.043699998,5.749393,2.0011165
2011,1,0,1,0,0.089215502,1.1846995,0.15138584,0.18775141,0.13887215,0,0.052199997,7.6572828,2.0011165
2011,0,0,0,1,0.056760773,1.8732333,0.42382279,0.062500775,0.1234668,0.070142508,0.043699998,7.2048926,2.0011165
2011,0,0,0,1,0.20315437,2.245728,0,0.12340786,0.23374663,0.10522888,0.049600001,5.6970935,2.0011165
2011,0,0,0,1,0.25119147,3.0527956,0,0.38381466,0.73363,0.14074688,0.051599998,7.1041441,2.0011165
2011,0,0,0,1,0.013434089,1.1846995,0.15138584,0.18775141,0.13887215,0,0.051599998,7.7756958,2.0011165
